index,competition_name,competition_link,competition_tabindex,discipline_link,Event number,Event,Category,Minimum,Start Time,Total Entries,Total Participants,results_link
656,אליפות ישראל arena ותחרות קריטריונים לנוער ובוגרים חורף 2024 ,comp.asp?compID=469,46,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10091,90,400m Individual Medley,Men 13-99,CategoryMinimumבנים 1505:15.00בנים 1605:05.00גברים 17-1804:55.00גברים 19-9904:50.00בנים 13-1404:50.00,24/02/2024 10:27:00,32,31,/LeagueTable/AthleticsDisciplineResults/45242?isModal=True
657,אליפות ישראל arena ותחרות קריטריונים לנוער ובוגרים חורף 2024 ,comp.asp?compID=469,46,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10091,91,200m Freestyle,Girls 14-15,CategoryMinimumבנות 1402:35.00בנות 1502:31.00,24/02/2024 10:49:00,47,47,/LeagueTable/AthleticsDisciplineResults/45180?isModal=True
658,אליפות ישראל arena ותחרות קריטריונים לנוער ובוגרים חורף 2024 ,comp.asp?compID=469,46,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10091,92,200m Freestyle,Boys 15-16,CategoryMinimumבנים 1502:16.00בנים 1602:12.50,24/02/2024 11:06:30,53,51,/LeagueTable/AthleticsDisciplineResults/45193?isModal=True
659,אליפות ישראל arena ותחרות קריטריונים לנוער ובוגרים חורף 2024 ,comp.asp?compID=469,46,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10091,93,200m Freestyle,Women 16-99,CategoryMinimumבנות 16-1802:26.00נשים 19-9902:20.00,24/02/2024 11:27:30,37,36,/LeagueTable/AthleticsDisciplineResults/45232?isModal=True
660,אליפות ישראל arena ותחרות קריטריונים לנוער ובוגרים חורף 2024 ,comp.asp?compID=469,46,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10091,94,200m Freestyle,,02:08.50,24/02/2024 11:39:30,31,29,/LeagueTable/AthleticsDisciplineResults/45206?isModal=True
661,אליפות ישראל arena ותחרות קריטריונים לנוער ובוגרים חורף 2024 ,comp.asp?compID=469,46,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10091,96,200m Freestyle,Men 19-99,02:04.00,24/02/2024 11:51:30,14,13,/LeagueTable/AthleticsDisciplineResults/45219?isModal=True
662,אליפות ישראל arena ותחרות קריטריונים לנוער ובוגרים חורף 2024 ,comp.asp?compID=469,46,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10091,97,100m Breaststroke,Girls 14-15,CategoryMinimumבנות 1401:32.00בנות 1501:30.00,24/02/2024 11:57:30,47,45,/LeagueTable/AthleticsDisciplineResults/45177?isModal=True
663,אליפות ישראל arena ותחרות קריטריונים לנוער ובוגרים חורף 2024 ,comp.asp?compID=469,46,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10091,98,100m Breaststroke,Boys 15-16,CategoryMinimumבנים 1501:23.00בנים 1601:20.00,24/02/2024 12:07:30,57,52,/LeagueTable/AthleticsDisciplineResults/45190?isModal=True
664,אליפות ישראל arena ותחרות קריטריונים לנוער ובוגרים חורף 2024 ,comp.asp?compID=469,46,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10091,99,100m Breaststroke,Women 16-99,CategoryMinimumבנות 16-1801:27.00נשים 19-9901:23.00,24/02/2024 12:19:30,15,14,/LeagueTable/AthleticsDisciplineResults/45229?isModal=True
665,אליפות ישראל arena ותחרות קריטריונים לנוער ובוגרים חורף 2024 ,comp.asp?compID=469,46,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10091,100,100m Breaststroke,,01:17.50,24/02/2024 12:23:30,29,29,/LeagueTable/AthleticsDisciplineResults/45203?isModal=True
666,אליפות ישראל arena ותחרות קריטריונים לנוער ובוגרים חורף 2024 ,comp.asp?compID=469,46,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10091,102,100m Breaststroke,Men 19-99,01:12.00,24/02/2024 12:29:30,17,15,/LeagueTable/AthleticsDisciplineResults/45216?isModal=True
667,אליפות ישראל arena ותחרות קריטריונים לנוער ובוגרים חורף 2024 ,comp.asp?compID=469,46,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10091,104,4X50m Medley Relay,Boys 15-16,00:00.00,24/02/2024 12:33:30,103,80,/LeagueTable/AthleticsDisciplineResults/46307?isModal=True
668,אליפות ישראל arena ותחרות קריטריונים לנוער ובוגרים חורף 2024 ,comp.asp?compID=469,46,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10091,801,50m Breaststroke,Women 13-99,00:00.00,21/02/2024 17:00:00,30,30,/LeagueTable/AthleticsDisciplineResults/47334?isModal=True
669,אליפות ישראל arena ותחרות קריטריונים לנוער ובוגרים חורף 2024 ,comp.asp?compID=469,46,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10091,802,50m Breaststroke,Men 13-99,00:00.00,21/02/2024 17:06:00,30,30,/LeagueTable/AthleticsDisciplineResults/47330?isModal=True
670,אליפות ישראל arena ותחרות קריטריונים לנוער ובוגרים חורף 2024 ,comp.asp?compID=469,46,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10091,803,200m Backstroke,Women 13-99,00:00.00,21/02/2024 17:12:00,30,30,/LeagueTable/AthleticsDisciplineResults/47332?isModal=True
671,אליפות ישראל arena ותחרות קריטריונים לנוער ובוגרים חורף 2024 ,comp.asp?compID=469,46,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10091,804,200m Backstroke,Men 13-99,00:00.00,21/02/2024 17:29:00,30,29,/LeagueTable/AthleticsDisciplineResults/47328?isModal=True
672,אליפות ישראל arena ותחרות קריטריונים לנוער ובוגרים חורף 2024 ,comp.asp?compID=469,46,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10091,805,100m Butterfly,Women 13-99,00:00.00,21/02/2024 17:41:00,31,30,/LeagueTable/AthleticsDisciplineResults/47331?isModal=True
673,אליפות ישראל arena ותחרות קריטריונים לנוער ובוגרים חורף 2024 ,comp.asp?compID=469,46,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10091,806,100m Butterfly,Men 13-99,00:00.00,21/02/2024 17:48:30,30,30,/LeagueTable/AthleticsDisciplineResults/47327?isModal=True
674,אליפות ישראל arena ותחרות קריטריונים לנוער ובוגרים חורף 2024 ,comp.asp?compID=469,46,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10091,807,400m Freestyle,Women 13-99,00:00.00,21/02/2024 17:55:00,30,30,/LeagueTable/AthleticsDisciplineResults/47333?isModal=True
675,אליפות ישראל arena ותחרות קריטריונים לנוער ובוגרים חורף 2024 ,comp.asp?compID=469,46,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10091,808,400m Freestyle,Men 13-99,00:00.00,21/02/2024 18:27:00,30,30,/LeagueTable/AthleticsDisciplineResults/47329?isModal=True
676,אליפות ישראל arena ותחרות קריטריונים לנוער ובוגרים חורף 2024 ,comp.asp?compID=469,46,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10091,809,4X50m Freestyle Relay,Women 13-99,00:00.00,21/02/2024 18:45:00,107,80,/LeagueTable/AthleticsDisciplineResults/45252?isModal=True
677,אליפות ישראל arena ותחרות קריטריונים לנוער ובוגרים חורף 2024 ,comp.asp?compID=469,46,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10091,810,4X50m Freestyle Relay,Men 13-99,00:00.00,21/02/2024 19:00:00,128,96,/LeagueTable/AthleticsDisciplineResults/45249?isModal=True
678,אליפות ישראל arena ותחרות קריטריונים לנוער ובוגרים חורף 2024 ,comp.asp?compID=469,46,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10091,811,50m Backstroke,Women 13-99,00:00.00,22/02/2024 17:05:00,30,30,/LeagueTable/AthleticsDisciplineResults/47342?isModal=True
679,אליפות ישראל arena ותחרות קריטריונים לנוער ובוגרים חורף 2024 ,comp.asp?compID=469,46,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10091,812,50m Backstroke,Men 13-99,00:00.00,22/02/2024 17:11:00,30,30,/LeagueTable/AthleticsDisciplineResults/47338?isModal=True
680,אליפות ישראל arena ותחרות קריטריונים לנוער ובוגרים חורף 2024 ,comp.asp?compID=469,46,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10091,813,200m Butterfly,Women 13-99,00:00.00,22/02/2024 17:17:00,30,29,/LeagueTable/AthleticsDisciplineResults/47341?isModal=True
681,אליפות ישראל arena ותחרות קריטריונים לנוער ובוגרים חורף 2024 ,comp.asp?compID=469,46,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10091,814,200m Butterfly,Men 13-99,00:00.00,22/02/2024 17:34:00,30,30,/LeagueTable/AthleticsDisciplineResults/47337?isModal=True
682,אליפות ישראל arena ותחרות קריטריונים לנוער ובוגרים חורף 2024 ,comp.asp?compID=469,46,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10091,815,100m Freestyle,Women 13-99,00:00.00,22/02/2024 17:44:00,30,29,/LeagueTable/AthleticsDisciplineResults/47339?isModal=True
683,אליפות ישראל arena ותחרות קריטריונים לנוער ובוגרים חורף 2024 ,comp.asp?compID=469,46,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10091,816,100m Freestyle,Men 13-99,00:00.00,22/02/2024 18:01:00,30,30,/LeagueTable/AthleticsDisciplineResults/47335?isModal=True
684,אליפות ישראל arena ותחרות קריטריונים לנוער ובוגרים חורף 2024 ,comp.asp?compID=469,46,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10091,817,200m Breaststroke,Women 13-99,00:00.00,22/02/2024 18:08:30,31,30,/LeagueTable/AthleticsDisciplineResults/47340?isModal=True
685,אליפות ישראל arena ותחרות קריטריונים לנוער ובוגרים חורף 2024 ,comp.asp?compID=469,46,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10091,818,200m Breaststroke,Men 13-99,00:00.00,22/02/2024 18:25:00,30,30,/LeagueTable/AthleticsDisciplineResults/47336?isModal=True
686,אליפות ישראל arena ותחרות קריטריונים לנוער ובוגרים חורף 2024 ,comp.asp?compID=469,46,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10091,819,4X50m Medley Relay,Women 13-99,00:00.00,22/02/2024 18:38:00,115,84,/LeagueTable/AthleticsDisciplineResults/45253?isModal=True
687,אליפות ישראל arena ותחרות קריטריונים לנוער ובוגרים חורף 2024 ,comp.asp?compID=469,46,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10091,820,4X50m Medley Relay,Men 13-99,00:00.00,22/02/2024 18:51:00,137,104,/LeagueTable/AthleticsDisciplineResults/45250?isModal=True
688,אליפות ישראל arena ותחרות קריטריונים לנוער ובוגרים חורף 2024 ,comp.asp?compID=469,46,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10091,821,50m Freestyle,Women 13-99,00:00.00,23/02/2024 17:00:00,30,30,/LeagueTable/AthleticsDisciplineResults/47348?isModal=True
689,אליפות ישראל arena ותחרות קריטריונים לנוער ובוגרים חורף 2024 ,comp.asp?compID=469,46,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10091,822,50m Freestyle,Men 13-99,00:00.00,23/02/2024 17:06:00,30,29,/LeagueTable/AthleticsDisciplineResults/47345?isModal=True
690,אליפות ישראל arena ותחרות קריטריונים לנוער ובוגרים חורף 2024 ,comp.asp?compID=469,46,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10091,823,200m Individual Medley,Women 13-99,00:00.00,23/02/2024 17:12:00,30,30,/LeagueTable/AthleticsDisciplineResults/47347?isModal=True
691,אליפות ישראל arena ותחרות קריטריונים לנוער ובוגרים חורף 2024 ,comp.asp?compID=469,46,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10091,824,200m Individual Medley,Men 13-99,00:00.00,23/02/2024 17:27:00,30,30,/LeagueTable/AthleticsDisciplineResults/47344?isModal=True
692,אליפות ישראל arena ותחרות קריטריונים לנוער ובוגרים חורף 2024 ,comp.asp?compID=469,46,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10091,825,100m Backstroke,Women 13-99,00:00.00,23/02/2024 17:42:00,30,30,/LeagueTable/AthleticsDisciplineResults/47346?isModal=True
693,אליפות ישראל arena ותחרות קריטריונים לנוער ובוגרים חורף 2024 ,comp.asp?compID=469,46,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10091,826,100m Backstroke,Men 13-99,00:00.00,23/02/2024 17:49:30,30,30,/LeagueTable/AthleticsDisciplineResults/47343?isModal=True
694,אליפות ישראל arena ותחרות קריטריונים לנוער ובוגרים חורף 2024 ,comp.asp?compID=469,46,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10091,827,4X50m Freestyle Relay Mix,Mix 13-99,00:00.00,23/02/2024 18:30:00,206,164,/LeagueTable/AthleticsDisciplineResults/45254?isModal=True
695,אליפות ישראל arena ותחרות קריטריונים לנוער ובוגרים חורף 2024 ,comp.asp?compID=469,46,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10091,829,50m Butterfly,Women 13-99,00:00.00,24/02/2024 17:00:00,30,30,/LeagueTable/AthleticsDisciplineResults/47356?isModal=True
696,אליפות ישראל arena ותחרות קריטריונים לנוער ובוגרים חורף 2024 ,comp.asp?compID=469,46,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10091,830,50m Butterfly,Men 13-99,00:00.00,24/02/2024 17:06:00,31,29,/LeagueTable/AthleticsDisciplineResults/47352?isModal=True
697,אליפות ישראל arena ותחרות קריטריונים לנוער ובוגרים חורף 2024 ,comp.asp?compID=469,46,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10091,831,400m Individual Medley,Women 13-99,00:00.00,24/02/2024 17:12:00,12,12,/LeagueTable/AthleticsDisciplineResults/47355?isModal=True
698,אליפות ישראל arena ותחרות קריטריונים לנוער ובוגרים חורף 2024 ,comp.asp?compID=469,46,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10091,832,400m Individual Medley,Men 13-99,00:00.00,24/02/2024 17:25:00,20,20,/LeagueTable/AthleticsDisciplineResults/47351?isModal=True
699,אליפות ישראל arena ותחרות קריטריונים לנוער ובוגרים חורף 2024 ,comp.asp?compID=469,46,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10091,833,200m Freestyle,Women 13-99,00:00.00,24/02/2024 17:45:00,30,30,/LeagueTable/AthleticsDisciplineResults/47354?isModal=True
700,אליפות ישראל arena ותחרות קריטריונים לנוער ובוגרים חורף 2024 ,comp.asp?compID=469,46,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10091,834,200m Freestyle,Men 13-99,00:00.00,24/02/2024 17:57:00,30,30,/LeagueTable/AthleticsDisciplineResults/47350?isModal=True
701,אליפות ישראל arena ותחרות קריטריונים לנוער ובוגרים חורף 2024 ,comp.asp?compID=469,46,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10091,835,100m Breaststroke,Women 13-99,00:00.00,24/02/2024 18:13:00,30,29,/LeagueTable/AthleticsDisciplineResults/47353?isModal=True
702,אליפות ישראל arena ותחרות קריטריונים לנוער ובוגרים חורף 2024 ,comp.asp?compID=469,46,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10091,836,100m Breaststroke,Men 13-99,00:00.00,24/02/2024 18:27:00,30,30,/LeagueTable/AthleticsDisciplineResults/47349?isModal=True
703,אליפות ישראל arena ותחרות קריטריונים לנוער ובוגרים חורף 2024 ,comp.asp?compID=469,46,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10091,837,4X100m Medley Relay,Women 13-99,00:00.00,24/02/2024 18:37:00,75,60,/LeagueTable/AthleticsDisciplineResults/45251?isModal=True
704,אליפות ישראל arena ותחרות קריטריונים לנוער ובוגרים חורף 2024 ,comp.asp?compID=469,46,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10091,838,4X100m Medley Relay,Men 13-99,00:00.00,24/02/2024 18:48:00,102,76,/LeagueTable/AthleticsDisciplineResults/45248?isModal=True
705,אליפות ישראל arena ותחרות קריטריונים לנוער ובוגרים חורף 2024 ,comp.asp?compID=469,46,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10091,902,100m Butterfly,Women 10-99,00:00.00,24/02/2024 12:41:30,2,2,/LeagueTable/AthleticsDisciplineResults/47363?isModal=True
706,ליגה כפר קרע,comp.asp?compID=1504,47,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10232,1,100m Freestyle,Women 9-99,00:00.00,01/03/2024 14:00:00,9,9,/LeagueTable/AthleticsDisciplineResults/47017?isModal=True
707,ליגה כפר קרע,comp.asp?compID=1504,47,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10232,2,100m Freestyle,Men 9-99,00:00.00,01/03/2024 14:06:00,41,41,/LeagueTable/AthleticsDisciplineResults/47013?isModal=True
708,ליגה כפר קרע,comp.asp?compID=1504,47,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10232,3,50m Backstroke,Women 9-99,00:00.00,01/03/2024 14:27:00,14,14,/LeagueTable/AthleticsDisciplineResults/47018?isModal=True
709,ליגה כפר קרע,comp.asp?compID=1504,47,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10232,4,50m Backstroke,Men 9-99,00:00.00,01/03/2024 14:33:00,17,17,/LeagueTable/AthleticsDisciplineResults/47014?isModal=True
