,level_0,level_0_production,index,competition_name,competition_link,competition_tabindex,discipline_link,Event number,Event,Category,Minimum,Start Time,Total Entries,Total Participants,results_link,competition_link_check,results_link_check,TotalParticipantsInt,Date,Year,Time,Status,Place,Full name,Year Of Birth,Club,Heat,Lane,Results,Points,table_first_row
529,20,717,717,אליפות ישראל arena לצעירים בבריכות קצרות,comp.asp?compID=471,48,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10309,4,200m Individual Medley,Boys 13,03:05.00,06/03/2024 10:02:00,30,30,/LeagueTable/AthleticsDisciplineResults/47664?isModal=True,1,1,30,2024-03-06 00:00:00,2024,10:02:00,Passed,21,BEN KISHINEVSKI,2011,Maccabbi Weisgal,2,7,02:48.17,277,Finals
530,24,717,717,אליפות ישראל arena לצעירים בבריכות קצרות,comp.asp?compID=471,48,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10309,4,200m Individual Medley,Boys 13,03:05.00,06/03/2024 10:02:00,30,30,/LeagueTable/AthleticsDisciplineResults/47664?isModal=True,1,1,30,2024-03-06 00:00:00,2024,10:02:00,Passed,25,YOTAM RAIZNER,2011,Maccabbi Weisgal,1,1,02:50.95,263,Finals
531,23,718,718,אליפות ישראל arena לצעירים בבריכות קצרות,comp.asp?compID=471,48,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10309,6,200m Individual Medley,Boys 14,02:55.00,06/03/2024 10:12:30,30,30,/LeagueTable/AthleticsDisciplineResults/47676?isModal=True,1,1,30,2024-03-06 00:00:00,2024,10:12:30,Passed,24,GILAD HOLAND,2010,Maccabbi Weisgal,2,0,02:36.92,340,Finals
532,11,720,720,אליפות ישראל arena לצעירים בבריכות קצרות,comp.asp?compID=471,48,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10309,8,400m Freestyle,Boys 12,05:50.00,06/03/2024 10:44:00,25,25,/LeagueTable/AthleticsDisciplineResults/47654?isModal=True,1,1,25,2024-03-06 00:00:00,2024,10:44:00,Passed,12,ron charnitsky,2012,Maccabbi Weisgal,3,9,05:18.97,294,Finals
533,9,721,721,אליפות ישראל arena לצעירים בבריכות קצרות,comp.asp?compID=471,48,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10309,9,400m Freestyle,Girls 13,05:45.00,06/03/2024 11:03:30,25,25,/LeagueTable/AthleticsDisciplineResults/47642?isModal=True,1,1,25,2024-03-06 00:00:00,2024,11:03:30,Passed,10,TAMAR AROUETTY,2011,Maccabbi Weisgal,3,8,05:09.72,430,Finals
534,23,721,721,אליפות ישראל arena לצעירים בבריכות קצרות,comp.asp?compID=471,48,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10309,9,400m Freestyle,Girls 13,05:45.00,06/03/2024 11:03:30,25,25,/LeagueTable/AthleticsDisciplineResults/47642?isModal=True,1,1,25,2024-03-06 00:00:00,2024,11:03:30,Passed,24,BAR STACHI,2011,Maccabbi Weisgal,1,2,05:38.21,330,Finals
535,26,722,722,אליפות ישראל arena לצעירים בבריכות קצרות,comp.asp?compID=471,48,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10309,10,400m Freestyle,Boys 13,05:35.00,06/03/2024 11:23:00,30,29,/LeagueTable/AthleticsDisciplineResults/47666?isModal=True,1,1,29,2024-03-06 00:00:00,2024,11:23:00,Passed,27,ITAY AVNY,2011,Maccabbi Weisgal,1,1,05:25.52,277,Finals
536,27,723,723,אליפות ישראל arena לצעירים בבריכות קצרות,comp.asp?compID=471,48,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10309,12,400m Freestyle,Boys 14,05:15.00,06/03/2024 11:42:30,30,30,/LeagueTable/AthleticsDisciplineResults/47678?isModal=True,1,1,30,2024-03-06 00:00:00,2024,11:42:30,Passed,28,DROR HASIDI,2010,Maccabbi Weisgal,1,0,04:55.74,369,Finals
537,19,724,724,אליפות ישראל arena לצעירים בבריכות קצרות,comp.asp?compID=471,48,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10309,13,4X50m Freestyle Relay,Girls 12-13,00:00.00,06/03/2024 12:00:30,101,80,/LeagueTable/AthleticsDisciplineResults/47691?isModal=True,1,1,80,2024-03-06 00:00:00,2024,12:00:30,Passed,20,"BAR STACHI, LIEL NIKOLAEV, EMILY KUKLINSKY, TAMAR AROUETTY",,Maccabbi Weisgal,1,7,DQ,0,Finals
538,15,725,725,אליפות ישראל arena לצעירים בבריכות קצרות,comp.asp?compID=471,48,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10309,14,4X50m Freestyle Relay,Boys 12,00:00.00,06/03/2024 12:10:30,96,80,/LeagueTable/AthleticsDisciplineResults/47693?isModal=True,1,1,80,2024-03-06 00:00:00,2024,12:10:30,Passed,16,"ron charnitsky, YHALI AZARZAR, Eitan Barak, ronen pesin",,Maccabbi Weisgal,2,9,02:13.01,232,Finals
539,12,727,727,אליפות ישראל arena לצעירים בבריכות קצרות,comp.asp?compID=471,48,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10309,17,100m Freestyle,Girls 12,01:25.00,06/03/2024 17:00:00,30,30,/LeagueTable/AthleticsDisciplineResults/47621?isModal=True,1,1,30,2024-03-06 00:00:00,2024,17:00:00,Passed,13,LIEL NIKOLAEV,2012,Maccabbi Weisgal,2,5,01:11.51,346,Finals
540,14,728,728,אליפות ישראל arena לצעירים בבריכות קצרות,comp.asp?compID=471,48,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10309,18,100m Freestyle,Boys 12,01:20.00,06/03/2024 17:06:00,30,30,/LeagueTable/AthleticsDisciplineResults/47645?isModal=True,1,1,30,2024-03-06 00:00:00,2024,17:06:00,Passed,15,ron charnitsky,2012,Maccabbi Weisgal,2,1,01:08.64,278,Finals
541,20,728,728,אליפות ישראל arena לצעירים בבריכות קצרות,comp.asp?compID=471,48,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10309,18,100m Freestyle,Boys 12,01:20.00,06/03/2024 17:06:00,30,30,/LeagueTable/AthleticsDisciplineResults/47645?isModal=True,1,1,30,2024-03-06 00:00:00,2024,17:06:00,Passed,21,Yahli Moshe,2012,Maccabbi Weisgal,1,6,01:10.68,255,Finals
542,17,729,729,אליפות ישראל arena לצעירים בבריכות קצרות,comp.asp?compID=471,48,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10309,19,100m Freestyle,Girls 13,01:22.00,06/03/2024 17:12:00,30,30,/LeagueTable/AthleticsDisciplineResults/47633?isModal=True,1,1,30,2024-03-06 00:00:00,2024,17:12:00,Passed,18,TAMAR AROUETTY,2011,Maccabbi Weisgal,2,2,01:08.71,391,Finals
543,25,730,730,אליפות ישראל arena לצעירים בבריכות קצרות,comp.asp?compID=471,48,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10309,20,100m Freestyle,Boys 13,01:17.00,06/03/2024 17:18:00,30,30,/LeagueTable/AthleticsDisciplineResults/47657?isModal=True,1,1,30,2024-03-06 00:00:00,2024,17:18:00,Passed,26,BEN KISHINEVSKI,2011,Maccabbi Weisgal,1,4,01:06.91,300,Finals
544,11,735,735,אליפות ישראל arena לצעירים בבריכות קצרות,comp.asp?compID=471,48,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10309,26,200m Butterfly,Boys 13,03:30.00,06/03/2024 17:56:00,23,23,/LeagueTable/AthleticsDisciplineResults/47665?isModal=True,1,1,23,2024-03-06 00:00:00,2024,17:56:00,Passed,12,YOTAM RAIZNER,2011,Maccabbi Weisgal,2,5,02:52.40,247,Finals
545,21,736,736,אליפות ישראל arena לצעירים בבריכות קצרות,comp.asp?compID=471,48,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10309,28,200m Butterfly,Boys 14,03:10.00,06/03/2024 18:07:00,25,25,/LeagueTable/AthleticsDisciplineResults/47677?isModal=True,1,1,25,2024-03-06 00:00:00,2024,18:07:00,Passed,22,ITAY PEKLRE,2010,Maccabbi Weisgal,1,5,02:53.60,242,Finals
546,7,737,737,אליפות ישראל arena לצעירים בבריכות קצרות,comp.asp?compID=471,48,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10309,29,100m Breaststroke,Girls 12,01:50.00,06/03/2024 18:17:00,30,30,/LeagueTable/AthleticsDisciplineResults/47622?isModal=True,1,1,30,2024-03-06 00:00:00,2024,18:17:00,Passed,8,Karin Margolis,2012,Maccabbi Weisgal,2,4,01:31.77,313,Finals
547,8,737,737,אליפות ישראל arena לצעירים בבריכות קצרות,comp.asp?compID=471,48,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10309,29,100m Breaststroke,Girls 12,01:50.00,06/03/2024 18:17:00,30,30,/LeagueTable/AthleticsDisciplineResults/47622?isModal=True,1,1,30,2024-03-06 00:00:00,2024,18:17:00,Passed,9,OMER SHANI,2012,Maccabbi Weisgal,3,3,01:32.45,306,Finals
548,7,738,738,אליפות ישראל arena לצעירים בבריכות קצרות,comp.asp?compID=471,48,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10309,30,100m Breaststroke,Boys 12,01:45.00,06/03/2024 18:24:00,30,30,/LeagueTable/AthleticsDisciplineResults/47646?isModal=True,1,1,30,2024-03-06 00:00:00,2024,18:24:00,Passed,8,ronen pesin,2012,Maccabbi Weisgal,3,2,01:27.35,253,Finals
549,22,738,738,אליפות ישראל arena לצעירים בבריכות קצרות,comp.asp?compID=471,48,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10309,30,100m Breaststroke,Boys 12,01:45.00,06/03/2024 18:24:00,30,30,/LeagueTable/AthleticsDisciplineResults/47646?isModal=True,1,1,30,2024-03-06 00:00:00,2024,18:24:00,Passed,23,NITAY BEN YOSEF,2012,Maccabbi Weisgal,1,2,01:34.72,198,Finals
550,14,741,741,אליפות ישראל arena לצעירים בבריכות קצרות,comp.asp?compID=471,48,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10309,34,100m Breaststroke,Boys 14,01:35.00,06/03/2024 18:46:30,30,30,/LeagueTable/AthleticsDisciplineResults/47670?isModal=True,1,1,30,2024-03-06 00:00:00,2024,18:46:30,Passed,15,GILAD HOLAND,2010,Maccabbi Weisgal,2,3,01:19.16,340,Finals
551,15,742,742,אליפות ישראל arena לצעירים בבריכות קצרות,comp.asp?compID=471,48,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10309,35,800m Freestyle,Girls 13,11:40.00,06/03/2024 18:54:00,17,17,/LeagueTable/AthleticsDisciplineResults/47680?isModal=True,1,1,17,2024-03-06 00:00:00,2024,18:54:00,Passed,16,BAR STACHI,2011,Maccabbi Weisgal,1,1,11:20.77,349,Finals
552,17,743,743,אליפות ישראל arena לצעירים בבריכות קצרות,comp.asp?compID=471,48,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10309,36,800m Freestyle,Boys 14,10:45.00,06/03/2024 19:13:00,20,20,/LeagueTable/AthleticsDisciplineResults/47681?isModal=True,1,1,20,2024-03-06 00:00:00,2024,19:13:00,Passed,18,DROR HASIDI,2010,Maccabbi Weisgal,1,0,10:05.66,392,Finals
553,6,744,744,אליפות ישראל arena לצעירים בבריכות קצרות,comp.asp?compID=471,48,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10309,37,4X50m Medley Relay Mix,Mix 12,00:00.00,06/03/2024 19:38:00,106,80,/LeagueTable/AthleticsDisciplineResults/47688?isModal=True,1,1,80,2024-03-06 00:00:00,2024,19:38:00,Passed,7,"LIEL NIKOLAEV, OMER SHANI, ronen pesin, ron charnitsky",,Maccabbi Weisgal,2,7,02:27.51,334,Finals
554,12,746,746,אליפות ישראל arena לצעירים בבריכות קצרות,comp.asp?compID=471,48,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10309,39,50m Freestyle,Girls 12,00:37.50,07/03/2024 09:30:00,30,30,/LeagueTable/AthleticsDisciplineResults/47682?isModal=True,1,1,30,2024-03-07 00:00:00,2024,09:30:00,Passed,13,SAPIR KAUSHANSKY,2012,Maccabbi Weisgal,1,3,00:33.17,330,Finals
555,25,746,746,אליפות ישראל arena לצעירים בבריכות קצרות,comp.asp?compID=471,48,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10309,39,50m Freestyle,Girls 12,00:37.50,07/03/2024 09:30:00,30,30,/LeagueTable/AthleticsDisciplineResults/47682?isModal=True,1,1,30,2024-03-07 00:00:00,2024,09:30:00,Passed,26,Karin Margolis,2012,Maccabbi Weisgal,1,4,00:35.40,271,Finals
556,27,746,746,אליפות ישראל arena לצעירים בבריכות קצרות,comp.asp?compID=471,48,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10309,39,50m Freestyle,Girls 12,00:37.50,07/03/2024 09:30:00,30,30,/LeagueTable/AthleticsDisciplineResults/47682?isModal=True,1,1,30,2024-03-07 00:00:00,2024,09:30:00,Passed,28,Lia Goralik,2012,Maccabbi Weisgal,1,1,00:36.01,258,Finals
557,12,747,747,אליפות ישראל arena לצעירים בבריכות קצרות,comp.asp?compID=471,48,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10309,40,50m Freestyle,Boys 12,00:53.50,07/03/2024 09:34:30,31,30,/LeagueTable/AthleticsDisciplineResults/47684?isModal=True,1,1,30,2024-03-07 00:00:00,2024,09:34:30,Passed,13,Yahli Moshe,2012,Maccabbi Weisgal,1,2,00:31.41,264,Finals
558,28,747,747,אליפות ישראל arena לצעירים בבריכות קצרות,comp.asp?compID=471,48,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10309,40,50m Freestyle,Boys 12,00:53.50,07/03/2024 09:34:30,31,30,/LeagueTable/AthleticsDisciplineResults/47684?isModal=True,1,1,30,2024-03-07 00:00:00,2024,09:34:30,Passed,29,YHALI AZARZAR,2012,Maccabbi Weisgal,1,0,00:33.55,216,Finals
559,26,749,749,אליפות ישראל arena לצעירים בבריכות קצרות,comp.asp?compID=471,48,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10309,42,50m Freestyle,Boys 13,00:34.00,07/03/2024 09:43:30,30,30,/LeagueTable/AthleticsDisciplineResults/47685?isModal=True,1,1,30,2024-03-07 00:00:00,2024,09:43:30,Passed,27,MAAYAN MAROUANI,2011,Maccabbi Weisgal,1,8,00:32.02,249,Finals
560,9,751,751,אליפות ישראל arena לצעירים בבריכות קצרות,comp.asp?compID=471,48,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10309,45,100m Backstroke,Girls 12,01:40.00,07/03/2024 09:52:30,30,30,/LeagueTable/AthleticsDisciplineResults/47620?isModal=True,1,1,30,2024-03-07 00:00:00,2024,09:52:30,Passed,10,LIEL NIKOLAEV,2012,Maccabbi Weisgal,2,5,01:21.97,300,Finals
561,27,752,752,אליפות ישראל arena לצעירים בבריכות קצרות,comp.asp?compID=471,48,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10309,46,100m Backstroke,Boys 12,01:35.00,07/03/2024 10:00:00,30,30,/LeagueTable/AthleticsDisciplineResults/47644?isModal=True,1,1,30,2024-03-07 00:00:00,2024,10:00:00,Passed,28,Eitan Barak,2012,Maccabbi Weisgal,1,8,01:23.96,190,Finals
562,28,752,752,אליפות ישראל arena לצעירים בבריכות קצרות,comp.asp?compID=471,48,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10309,46,100m Backstroke,Boys 12,01:35.00,07/03/2024 10:00:00,30,30,/LeagueTable/AthleticsDisciplineResults/47644?isModal=True,1,1,30,2024-03-07 00:00:00,2024,10:00:00,Passed,29,YHALI AZARZAR,2012,Maccabbi Weisgal,2,7,01:24.74,185,Finals
563,24,753,753,אליפות ישראל arena לצעירים בבריכות קצרות,comp.asp?compID=471,48,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10309,47,100m Backstroke,Girls 13,01:35.00,07/03/2024 10:07:30,30,30,/LeagueTable/AthleticsDisciplineResults/47632?isModal=True,1,1,30,2024-03-07 00:00:00,2024,10:07:30,Passed,25,TAMAR AROUETTY,2011,Maccabbi Weisgal,1,6,01:20.24,320,Finals
564,22,754,754,אליפות ישראל arena לצעירים בבריכות קצרות,comp.asp?compID=471,48,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10309,48,100m Backstroke,Boys 13,01:30.00,07/03/2024 10:15:00,30,30,/LeagueTable/AthleticsDisciplineResults/47656?isModal=True,1,1,30,2024-03-07 00:00:00,2024,10:15:00,Passed,23,BEN KISHINEVSKI,2011,Maccabbi Weisgal,1,6,01:16.75,249,Finals
565,29,755,755,אליפות ישראל arena לצעירים בבריכות קצרות,comp.asp?compID=471,48,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10309,50,100m Backstroke,Boys 14,01:25.00,07/03/2024 10:22:30,30,30,/LeagueTable/AthleticsDisciplineResults/47668?isModal=True,1,1,30,2024-03-07 00:00:00,2024,10:22:30,Passed,30,DROR HASIDI,2010,Maccabbi Weisgal,1,8,01:14.85,269,Finals
566,1,756,756,אליפות ישראל arena לצעירים בבריכות קצרות,comp.asp?compID=471,48,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10309,51,200m Breaststroke,Girls 12,03:40.00,07/03/2024 10:30:00,17,17,/LeagueTable/AthleticsDisciplineResults/47627?isModal=True,1,1,17,2024-03-07 00:00:00,2024,10:30:00,Passed,2,OMER SHANI,2012,Maccabbi Weisgal,2,5,03:12.38,342,Finals
567,7,756,756,אליפות ישראל arena לצעירים בבריכות קצרות,comp.asp?compID=471,48,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10309,51,200m Breaststroke,Girls 12,03:40.00,07/03/2024 10:30:00,17,17,/LeagueTable/AthleticsDisciplineResults/47627?isModal=True,1,1,17,2024-03-07 00:00:00,2024,10:30:00,Passed,8,Karin Margolis,2012,Maccabbi Weisgal,2,8,03:20.75,301,Finals
568,8,757,757,אליפות ישראל arena לצעירים בבריכות קצרות,comp.asp?compID=471,48,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10309,52,200m Breaststroke,Boys 12,03:35.00,07/03/2024 10:41:30,27,27,/LeagueTable/AthleticsDisciplineResults/47651?isModal=True,1,1,27,2024-03-07 00:00:00,2024,10:41:30,Passed,9,ronen pesin,2012,Maccabbi Weisgal,3,6,03:10.85,249,Finals
569,23,759,759,אליפות ישראל arena לצעירים בבריכות קצרות,comp.asp?compID=471,48,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10309,54,200m Breaststroke,Boys 13,03:25.00,07/03/2024 11:05:30,28,28,/LeagueTable/AthleticsDisciplineResults/47663?isModal=True,1,1,28,2024-03-07 00:00:00,2024,11:05:30,Passed,24,RON EZRA,2011,Maccabbi Weisgal,1,7,03:19.05,219,Finals
570,9,760,760,אליפות ישראל arena לצעירים בבריכות קצרות,comp.asp?compID=471,48,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10309,56,200m Breaststroke,Boys 14,03:15.00,07/03/2024 11:17:30,31,30,/LeagueTable/AthleticsDisciplineResults/47675?isModal=True,1,1,30,2024-03-07 00:00:00,2024,11:17:30,Passed,10,GILAD HOLAND,2010,Maccabbi Weisgal,2,5,02:47.55,368,Finals
571,8,761,761,אליפות ישראל arena לצעירים בבריכות קצרות,comp.asp?compID=471,48,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10309,57,4X100m Freestyle Relay Mix,Mix 12,00:00.00,07/03/2024 11:28:00,101,77,/LeagueTable/AthleticsDisciplineResults/47687?isModal=True,1,1,77,2024-03-07 00:00:00,2024,11:28:00,Passed,9,"ron charnitsky, ronen pesin, LIEL NIKOLAEV, OMER SHANI",,Maccabbi Weisgal,2,2,04:54.30,0,Finals
572,17,762,762,אליפות ישראל arena לצעירים בבריכות קצרות,comp.asp?compID=471,48,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10309,58,4X100m Freestyle Relay Mix,Mix 13-14,00:00.00,07/03/2024 11:40:00,105,80,/LeagueTable/AthleticsDisciplineResults/47689?isModal=True,1,1,80,2024-03-07 00:00:00,2024,11:40:00,Passed,18,"BEN KISHINEVSKI, Yehonatan Nahoum, BAR STACHI, TAMAR AROUETTY",,Maccabbi Weisgal,1,7,04:32.59,0,Finals
573,17,764,764,אליפות ישראל arena לצעירים בבריכות קצרות,comp.asp?compID=471,48,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10309,60,200m Freestyle,Boys 12,02:55.00,07/03/2024 17:10:30,30,30,/LeagueTable/AthleticsDisciplineResults/47650?isModal=True,1,1,30,2024-03-07 00:00:00,2024,17:10:30,Passed,18,ron charnitsky,2012,Maccabbi Weisgal,2,9,02:31.37,282,Finals
574,7,765,765,אליפות ישראל arena לצעירים בבריכות קצרות,comp.asp?compID=471,48,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10309,61,200m Freestyle,Girls 13,02:50.00,07/03/2024 17:19:30,30,30,/LeagueTable/AthleticsDisciplineResults/47638?isModal=True,1,1,30,2024-03-07 00:00:00,2024,17:19:30,Passed,8,TAMAR AROUETTY,2011,Maccabbi Weisgal,2,4,02:24.50,444,Finals
575,10,768,768,אליפות ישראל arena לצעירים בבריכות קצרות,comp.asp?compID=471,48,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10309,65,100m Individual Medley,Girls 12,01:40.00,07/03/2024 17:46:30,31,30,/LeagueTable/AthleticsDisciplineResults/47623?isModal=True,1,1,30,2024-03-07 00:00:00,2024,17:46:30,Passed,11,OMER SHANI,2012,Maccabbi Weisgal,3,0,01:25.65,287,Finals
576,11,768,768,אליפות ישראל arena לצעירים בבריכות קצרות,comp.asp?compID=471,48,https://loglig.com:2053/LeagueTable/AthleticsDisciplines/10309,65,100m Individual Medley,Girls 12,01:40.00,07/03/2024 17:46:30,31,30,/LeagueTable/AthleticsDisciplineResults/47623?isModal=True,1,1,30,2024-03-07 00:00:00,2024,17:46:30,Passed,12,Karin Margolis,2012,Maccabbi Weisgal,2,3,01:25.73,286,Finals
