Gender,Age,Event,Points,Time
Female,9,1500m Freestyle,1,28:51.90
Female,9,50m Butterfly,1,00:45.91
Female,9,100m Butterfly,1,01:50.03
Female,9,200m Butterfly,1,04:15.03
Female,9,50m Backstroke,1,00:47.56
Female,9,100m Backstroke,1,01:44.62
Female,9,200m Backstroke,1,03:43.92
Female,9,200m Individual Medley,1,03:47.95
Female,9,400m Individual Medley,1,08:30.79
Female,10,50m Freestyle,20,00:29.54
Female,10,100m Freestyle,20,01:05.78
Female,10,200m Freestyle,20,02:23.22
Female,10,400m Freestyle,20,05:01.41
Female,10,800m Freestyle,20,10:26.78
Female,10,1500m Freestyle,20,20:51.30
Female,10,50m Butterfly,20,00:31.98
Female,10,100m Butterfly,20,01:13.13
Female,10,200m Butterfly,20,02:50.31
Female,10,50m Backstroke,20,00:34.20
Female,10,100m Backstroke,20,01:14.61
Female,10,200m Backstroke,20,02:42.07
Female,10,200m Individual Medley,20,02:42.02
Female,10,400m Individual Medley,20,05:39.48
Female,10,50m Freestyle,19,00:29.99
Female,10,100m Freestyle,19,01:06.79
Female,10,200m Freestyle,19,02:25.44
Female,10,400m Freestyle,19,05:06.07
Female,10,800m Freestyle,19,10:36.47
Female,10,1500m Freestyle,19,21:10.65
Female,10,50m Butterfly,19,00:32.48
Female,10,100m Butterfly,19,01:14.26
Female,10,200m Butterfly,19,02:52.95
Female,10,50m Backstroke,19,00:34.73
Female,10,100m Backstroke,19,01:15.77
Female,10,200m Backstroke,19,02:44.57
Female,10,200m Individual Medley,19,02:44.52
Female,10,400m Individual Medley,19,05:44.73
Female,10,50m Freestyle,18,00:30.45
Female,10,100m Freestyle,18,01:07.81
Female,10,200m Freestyle,18,02:27.65
Female,10,400m Freestyle,18,05:10.73
Female,10,800m Freestyle,18,10:46.16
Female,10,1500m Freestyle,18,21:30.00
Female,10,50m Breaststroke,18,00:38.60
Female,10,100m Breaststroke,18,01:24.75
Female,10,50m Butterfly,18,00:32.97
Female,10,100m Butterfly,18,01:15.39
Female,10,200m Butterfly,18,02:55.58
Female,10,50m Backstroke,18,00:35.26
Female,10,100m Backstroke,18,01:16.92
Female,10,200m Backstroke,18,02:47.08
Female,10,200m Individual Medley,18,02:47.03
Female,10,400m Individual Medley,18,05:49.98
Female,10,50m Freestyle,17,00:30.91
Female,10,100m Freestyle,17,01:08.83
Female,10,200m Freestyle,17,02:29.86
Female,10,400m Freestyle,17,05:15.39
Female,10,800m Freestyle,17,10:55.85
Female,10,1500m Freestyle,17,21:49.35
Female,10,50m Butterfly,17,00:33.46
Female,10,100m Butterfly,17,01:16.52
Female,10,200m Butterfly,17,02:58.21
Female,10,50m Backstroke,17,00:35.79
Female,10,100m Backstroke,17,01:18.07
Female,10,200m Backstroke,17,02:49.59
Female,10,200m Individual Medley,17,02:49.54
Female,10,400m Individual Medley,17,05:55.23
Female,10,50m Freestyle,16,00:31.36
Female,10,100m Freestyle,16,01:09.84
Female,10,200m Freestyle,16,02:32.08
Female,10,400m Freestyle,16,05:20.05
Female,10,800m Freestyle,16,11:05.54
Female,10,1500m Freestyle,16,22:08.70
Female,10,50m Butterfly,16,00:33.96
Female,10,100m Butterfly,16,01:17.65
Female,10,200m Butterfly,16,03:00.85
Female,10,50m Backstroke,16,00:36.32
Female,10,100m Backstroke,16,01:19.23
Female,10,200m Backstroke,16,02:52.09
Female,10,200m Individual Medley,16,02:52.04
Female,10,400m Individual Medley,16,06:00.48
Female,10,50m Freestyle,15,00:31.82
Female,10,100m Freestyle,15,01:10.86
Female,10,200m Freestyle,15,02:34.29
Female,10,400m Freestyle,15,05:24.71
Female,10,800m Freestyle,15,11:15.24
Female,10,1500m Freestyle,15,22:28.05
Female,10,50m Butterfly,15,00:34.45
Female,10,100m Butterfly,15,01:18.78
Female,10,200m Butterfly,15,03:03.48
Female,10,50m Backstroke,15,00:36.85
Female,10,100m Backstroke,15,01:20.38
Female,10,200m Backstroke,15,02:54.60
Female,10,200m Individual Medley,15,02:54.55
Female,10,400m Individual Medley,15,06:05.73
Female,10,50m Freestyle,14,00:32.28
Female,10,100m Freestyle,14,01:11.88
Female,10,200m Freestyle,14,02:36.51
Female,10,400m Freestyle,14,05:29.37
Female,10,800m Freestyle,14,11:24.93
Female,10,1500m Freestyle,14,22:47.40
Female,10,50m Butterfly,14,00:34.95
Female,10,100m Butterfly,14,01:19.91
Female,10,200m Butterfly,14,03:06.11
Female,10,50m Backstroke,14,00:37.38
Female,10,100m Backstroke,14,01:21.54
Female,10,200m Backstroke,14,02:57.10
Female,10,200m Individual Medley,14,02:57.05
Female,10,400m Individual Medley,14,06:10.98
Female,10,50m Freestyle,13,00:32.73
Female,10,100m Freestyle,13,01:12.90
Female,10,200m Freestyle,13,02:38.72
Female,10,400m Freestyle,13,05:34.03
Female,10,800m Freestyle,13,11:34.62
Female,10,1500m Freestyle,13,23:06.75
Female,10,50m Butterfly,13,00:35.44
Female,10,100m Butterfly,13,01:21.04
Female,10,200m Butterfly,13,03:08.75
Female,10,50m Backstroke,13,00:37.90
Female,10,100m Backstroke,13,01:22.69
Female,10,200m Backstroke,13,02:59.61
Female,10,200m Individual Medley,13,02:59.56
Female,10,400m Individual Medley,13,06:16.23
Female,10,50m Freestyle,12,00:33.19
Female,10,100m Freestyle,12,01:13.91
Female,10,200m Freestyle,12,02:40.94
Female,10,400m Freestyle,12,05:38.70
Female,10,800m Freestyle,12,11:44.31
Female,10,1500m Freestyle,12,23:26.10
Female,10,50m Butterfly,12,00:35.94
Female,10,100m Butterfly,12,01:22.18
Female,10,200m Butterfly,12,03:11.38
Female,10,50m Backstroke,12,00:38.43
Female,10,100m Backstroke,12,01:23.84
Female,10,200m Backstroke,12,03:02.12
Female,10,200m Individual Medley,12,03:02.06
Female,10,400m Individual Medley,12,06:21.48
Female,10,50m Freestyle,11,00:33.65
Female,10,100m Freestyle,11,01:14.93
Female,10,200m Freestyle,11,02:43.15
Female,10,400m Freestyle,11,05:43.36
Female,10,800m Freestyle,11,11:54.01
Female,10,1500m Freestyle,11,23:45.45
Female,10,50m Butterfly,11,00:36.43
Female,10,100m Butterfly,11,01:23.31
Female,10,200m Butterfly,11,03:14.02
Female,10,50m Backstroke,11,00:38.96
Female,10,100m Backstroke,11,01:25.00
Female,10,200m Backstroke,11,03:04.62
Female,10,200m Individual Medley,11,03:04.57
Female,10,400m Individual Medley,11,06:26.73
Female,10,50m Freestyle,10,00:34.10
Female,10,100m Freestyle,10,01:15.95
Female,10,200m Freestyle,10,02:45.37
Female,10,400m Freestyle,10,05:48.02
Female,10,800m Freestyle,10,12:03.70
Female,10,1500m Freestyle,10,24:04.80
Female,10,50m Butterfly,10,00:36.93
Female,10,100m Butterfly,10,01:24.44
Female,10,200m Butterfly,10,03:16.65
Female,10,50m Backstroke,10,00:39.49
Female,10,100m Backstroke,10,01:26.15
Female,10,200m Backstroke,10,03:07.13
Female,10,200m Individual Medley,10,03:07.07
Female,10,400m Individual Medley,10,06:31.98
Female,10,50m Freestyle,9,00:34.56
Female,10,100m Freestyle,9,01:16.96
Female,10,200m Freestyle,9,02:47.58
Female,10,400m Freestyle,9,05:52.68
Female,10,800m Freestyle,9,12:13.39
Female,10,1500m Freestyle,9,24:24.15
Female,10,50m Butterfly,9,00:37.42
Female,10,100m Butterfly,9,01:25.57
Female,10,200m Butterfly,9,03:19.28
Female,10,50m Backstroke,9,00:40.02
Female,10,100m Backstroke,9,01:27.30
Female,10,200m Backstroke,9,03:09.64
Female,10,200m Individual Medley,9,03:09.58
Female,10,400m Individual Medley,9,06:37.23
Female,10,50m Freestyle,8,00:35.02
Female,10,100m Freestyle,8,01:17.98
Female,10,200m Freestyle,8,02:49.80
Female,10,400m Freestyle,8,05:57.34
Female,10,800m Freestyle,8,12:23.08
Female,10,1500m Freestyle,8,24:43.50
Female,10,50m Butterfly,8,00:37.92
Female,10,100m Butterfly,8,01:26.70
Female,10,200m Butterfly,8,03:21.92
Female,10,50m Backstroke,8,00:40.55
Female,10,100m Backstroke,8,01:28.46
Female,10,200m Backstroke,8,03:12.14
Female,10,200m Individual Medley,8,03:12.08
Female,10,400m Individual Medley,8,06:42.48
Female,10,50m Freestyle,7,00:35.47
Female,10,100m Freestyle,7,01:19.00
Female,10,200m Freestyle,7,02:52.01
Female,10,400m Freestyle,7,06:02.00
Female,10,800m Freestyle,7,12:32.78
Female,10,1500m Freestyle,7,25:02.85
Female,10,50m Butterfly,7,00:38.41
Female,10,100m Butterfly,7,01:27.83
Female,10,200m Butterfly,7,03:24.55
Female,10,50m Backstroke,7,00:41.08
Female,10,100m Backstroke,7,01:29.61
Female,10,200m Backstroke,7,03:14.65
Female,10,200m Individual Medley,7,03:14.59
Female,10,400m Individual Medley,7,06:47.73
Female,10,50m Freestyle,6,00:35.93
Female,10,100m Freestyle,6,01:20.02
Female,10,200m Freestyle,6,02:54.23
Female,10,400m Freestyle,6,06:06.66
Female,10,800m Freestyle,6,12:42.47
Female,10,1500m Freestyle,6,25:22.20
Female,10,50m Butterfly,6,00:38.90
Female,10,100m Butterfly,6,01:28.96
Female,10,200m Butterfly,6,03:27.18
Female,10,50m Backstroke,6,00:41.61
Female,10,100m Backstroke,6,01:30.77
Female,10,200m Backstroke,6,03:17.15
Female,10,200m Individual Medley,6,03:17.10
Female,10,400m Individual Medley,6,06:52.98
Female,10,50m Freestyle,5,00:36.39
Female,10,100m Freestyle,5,01:21.03
Female,10,200m Freestyle,5,02:56.44
Female,10,400m Freestyle,5,06:11.32
Female,10,800m Freestyle,5,12:52.16
Female,10,1500m Freestyle,5,25:41.55
Female,10,50m Butterfly,5,00:39.40
Female,10,100m Butterfly,5,01:30.09
Female,10,200m Butterfly,5,03:29.82
Female,10,50m Backstroke,5,00:42.14
Female,10,100m Backstroke,5,01:31.92
Female,10,200m Backstroke,5,03:19.66
Female,10,200m Individual Medley,5,03:19.60
Female,10,400m Individual Medley,5,06:58.23
Female,10,50m Freestyle,4,00:36.84
Female,10,100m Freestyle,4,01:22.05
Female,10,200m Freestyle,4,02:58.66
Female,10,400m Freestyle,4,06:15.98
Female,10,800m Freestyle,4,13:01.85
Female,10,1500m Freestyle,4,26:00.90
Female,10,50m Butterfly,4,00:39.89
Female,10,100m Butterfly,4,01:31.22
Female,10,200m Butterfly,4,03:32.45
Female,10,50m Backstroke,4,00:42.66
Female,10,100m Backstroke,4,01:33.07
Female,10,200m Backstroke,4,03:22.17
Female,10,200m Individual Medley,4,03:22.11
Female,10,400m Individual Medley,4,07:03.48
Female,10,50m Freestyle,3,00:37.30
Female,10,100m Freestyle,3,01:23.07
Female,10,200m Freestyle,3,03:00.87
Female,10,400m Freestyle,3,06:20.64
Female,10,800m Freestyle,3,13:11.55
Female,10,1500m Freestyle,3,26:20.25
Female,10,50m Butterfly,3,00:40.39
Female,10,100m Butterfly,3,01:32.35
Female,10,200m Butterfly,3,03:35.09
Female,10,50m Backstroke,3,00:43.19
Female,10,100m Backstroke,3,01:34.23
Female,10,200m Backstroke,3,03:24.67
Female,10,200m Individual Medley,3,03:24.61
Female,10,400m Individual Medley,3,07:08.73
Female,10,50m Freestyle,2,00:37.76
Female,10,100m Freestyle,2,01:24.08
Female,10,200m Freestyle,2,03:03.09
Female,10,400m Freestyle,2,06:25.31
Female,10,800m Freestyle,2,13:21.24
Female,10,1500m Freestyle,2,26:39.60
Female,10,50m Butterfly,2,00:40.88
Female,10,100m Butterfly,2,01:33.48
Female,10,200m Butterfly,2,03:37.72
Female,10,50m Backstroke,2,00:43.72
Female,10,100m Backstroke,2,01:35.38
Female,10,200m Backstroke,2,03:27.18
Female,10,200m Individual Medley,2,03:27.12
Female,10,400m Individual Medley,2,07:13.98
Female,10,50m Freestyle,1,00:38.21
Female,10,100m Freestyle,1,01:25.10
Female,10,200m Freestyle,1,03:05.30
Female,10,400m Freestyle,1,06:29.97
Female,10,800m Freestyle,1,13:30.93
Female,10,1500m Freestyle,1,26:58.95
Female,10,50m Butterfly,1,00:41.38
Female,10,100m Butterfly,1,01:34.61
Female,10,200m Butterfly,1,03:40.35
Female,10,50m Backstroke,1,00:44.25
Female,10,100m Backstroke,1,01:36.53
Female,10,200m Backstroke,1,03:29.69
Female,10,200m Individual Medley,1,03:29.62
Female,10,400m Individual Medley,1,07:19.22
Female,11,50m Freestyle,20,00:27.92
Female,11,100m Freestyle,20,01:01.30
Female,11,200m Freestyle,20,02:12.88
Female,11,400m Freestyle,20,04:42.56
Female,11,800m Freestyle,20,09:41.83
Female,11,1500m Freestyle,20,19:03.97
Female,11,50m Butterfly,20,00:29.73
Female,11,100m Butterfly,20,01:07.93
Female,11,200m Butterfly,20,02:32.47
Female,11,50m Backstroke,20,00:31.76
Female,11,100m Backstroke,20,01:08.88
Female,11,200m Backstroke,20,02:28.72
Female,11,200m Individual Medley,20,02:30.36
Female,11,400m Individual Medley,20,05:19.37
Female,11,50m Freestyle,19,00:28.35
Female,11,100m Freestyle,19,01:02.25
Female,11,200m Freestyle,19,02:14.94
Female,11,400m Freestyle,19,04:46.93
Female,11,800m Freestyle,19,09:50.82
Female,11,1500m Freestyle,19,19:21.66
Female,11,50m Butterfly,19,00:30.19
Female,11,100m Butterfly,19,01:08.98
Female,11,200m Butterfly,19,02:34.83
Female,11,50m Backstroke,19,00:32.25
Female,11,100m Backstroke,19,01:09.94
Female,11,200m Backstroke,19,02:31.02
Female,11,200m Individual Medley,19,02:32.68
Female,11,400m Individual Medley,19,05:24.31
Female,11,50m Freestyle,18,00:28.78
Female,11,100m Freestyle,18,01:03.20
Female,11,200m Freestyle,18,02:16.99
Female,11,400m Freestyle,18,04:51.30
Female,11,800m Freestyle,18,09:59.82
Female,11,1500m Freestyle,18,19:39.35
Female,11,50m Breaststroke,18,00:36.56
Female,11,100m Breaststroke,18,01:19.34
Female,11,50m Butterfly,18,00:30.65
Female,11,100m Butterfly,18,01:10.03
Female,11,200m Butterfly,18,02:37.19
Female,11,50m Backstroke,18,00:32.74
Female,11,100m Backstroke,18,01:11.01
Female,11,200m Backstroke,18,02:33.32
Female,11,200m Individual Medley,18,02:35.01
Female,11,400m Individual Medley,18,05:29.25
Female,11,50m Freestyle,17,00:29.21
Female,11,100m Freestyle,17,01:04.15
Female,11,200m Freestyle,17,02:19.04
Female,11,400m Freestyle,17,04:55.67
Female,11,800m Freestyle,17,10:08.82
Female,11,1500m Freestyle,17,19:57.04
Female,11,50m Butterfly,17,00:31.11
Female,11,100m Butterfly,17,01:11.08
Female,11,200m Butterfly,17,02:39.55
Female,11,50m Backstroke,17,00:33.23
Female,11,100m Backstroke,17,01:12.08
Female,11,200m Backstroke,17,02:35.62
Female,11,200m Individual Medley,17,02:37.34
Female,11,400m Individual Medley,17,05:34.19
Female,11,50m Freestyle,16,00:29.64
Female,11,100m Freestyle,16,01:05.10
Female,11,200m Freestyle,16,02:21.10
Female,11,400m Freestyle,16,05:00.04
Female,11,800m Freestyle,16,10:17.81
Female,11,1500m Freestyle,16,20:14.73
Female,11,50m Butterfly,16,00:31.57
Female,11,100m Butterfly,16,01:12.13
Female,11,200m Butterfly,16,02:41.91
Female,11,50m Backstroke,16,00:33.72
Female,11,100m Backstroke,16,01:13.14
Female,11,200m Backstroke,16,02:37.92
Female,11,200m Individual Medley,16,02:39.66
Female,11,400m Individual Medley,16,05:39.13
Female,11,50m Freestyle,15,00:30.08
Female,11,100m Freestyle,15,01:06.04
Female,11,200m Freestyle,15,02:23.15
Female,11,400m Freestyle,15,05:04.41
Female,11,800m Freestyle,15,10:26.81
Female,11,1500m Freestyle,15,20:32.42
Female,11,50m Butterfly,15,00:32.03
Female,11,100m Butterfly,15,01:13.18
Female,11,200m Butterfly,15,02:44.26
Female,11,50m Backstroke,15,00:34.21
Female,11,100m Backstroke,15,01:14.21
Female,11,200m Backstroke,15,02:40.22
Female,11,200m Individual Medley,15,02:41.99
Female,11,400m Individual Medley,15,05:44.07
Female,11,50m Freestyle,14,00:30.51
Female,11,100m Freestyle,14,01:06.99
Female,11,200m Freestyle,14,02:25.21
Female,11,400m Freestyle,14,05:08.78
Female,11,800m Freestyle,14,10:35.81
Female,11,1500m Freestyle,14,20:50.11
Female,11,50m Butterfly,14,00:32.49
Female,11,100m Butterfly,14,01:14.23
Female,11,200m Butterfly,14,02:46.62
Female,11,50m Backstroke,14,00:34.70
Female,11,100m Backstroke,14,01:15.27
Female,11,200m Backstroke,14,02:42.52
Female,11,200m Individual Medley,14,02:44.31
Female,11,400m Individual Medley,14,05:49.01
Female,11,50m Freestyle,13,00:30.94
Female,11,100m Freestyle,13,01:07.94
Female,11,200m Freestyle,13,02:27.26
Female,11,400m Freestyle,13,05:13.15
Female,11,800m Freestyle,13,10:44.81
Female,11,1500m Freestyle,13,21:07.80
Female,11,50m Butterfly,13,00:32.95
Female,11,100m Butterfly,13,01:15.28
Female,11,200m Butterfly,13,02:48.98
Female,11,50m Backstroke,13,00:35.20
Female,11,100m Backstroke,13,01:16.34
Female,11,200m Backstroke,13,02:44.82
Female,11,200m Individual Medley,13,02:46.64
Female,11,400m Individual Medley,13,05:53.94
Female,11,50m Freestyle,12,00:31.37
Female,11,100m Freestyle,12,01:08.89
Female,11,200m Freestyle,12,02:29.32
Female,11,400m Freestyle,12,05:17.52
Female,11,800m Freestyle,12,10:53.80
Female,11,1500m Freestyle,12,21:25.49
Female,11,50m Butterfly,12,00:33.41
Female,11,100m Butterfly,12,01:16.33
Female,11,200m Butterfly,12,02:51.34
Female,11,50m Backstroke,12,00:35.69
Female,11,100m Backstroke,12,01:17.40
Female,11,200m Backstroke,12,02:47.12
Female,11,200m Individual Medley,12,02:48.96
Female,11,400m Individual Medley,12,05:58.88
Female,11,50m Freestyle,11,00:31.80
Female,11,100m Freestyle,11,01:09.84
Female,11,200m Freestyle,11,02:31.37
Female,11,400m Freestyle,11,05:21.89
Female,11,800m Freestyle,11,11:02.80
Female,11,1500m Freestyle,11,21:43.18
Female,11,50m Butterfly,11,00:33.87
Female,11,100m Butterfly,11,01:17.38
Female,11,200m Butterfly,11,02:53.69
Female,11,50m Backstroke,11,00:36.18
Female,11,100m Backstroke,11,01:18.47
Female,11,200m Backstroke,11,02:49.42
Female,11,200m Individual Medley,11,02:51.29
Female,11,400m Individual Medley,11,06:03.82
Female,11,50m Freestyle,10,00:32.23
Female,11,100m Freestyle,10,01:10.78
Female,11,200m Freestyle,10,02:33.43
Female,11,400m Freestyle,10,05:26.26
Female,11,800m Freestyle,10,11:11.80
Female,11,1500m Freestyle,10,22:00.87
Female,11,50m Butterfly,10,00:34.33
Female,11,100m Butterfly,10,01:18.43
Female,11,200m Butterfly,10,02:56.05
Female,11,50m Backstroke,10,00:36.67
Female,11,100m Backstroke,10,01:19.53
Female,11,200m Backstroke,10,02:51.72
Female,11,200m Individual Medley,10,02:53.61
Female,11,400m Individual Medley,10,06:08.76
Female,11,50m Freestyle,9,00:32.67
Female,11,100m Freestyle,9,01:11.73
Female,11,200m Freestyle,9,02:35.48
Female,11,400m Freestyle,9,05:30.63
Female,11,800m Freestyle,9,11:20.80
Female,11,1500m Freestyle,9,22:18.56
Female,11,50m Butterfly,9,00:34.79
Female,11,100m Butterfly,9,01:19.48
Female,11,200m Butterfly,9,02:58.41
Female,11,50m Backstroke,9,00:37.16
Female,11,100m Backstroke,9,01:20.60
Female,11,200m Backstroke,9,02:54.02
Female,11,200m Individual Medley,9,02:55.94
Female,11,400m Individual Medley,9,06:13.70
Female,11,50m Freestyle,8,00:33.10
Female,11,100m Freestyle,8,01:12.68
Female,11,200m Freestyle,8,02:37.54
Female,11,400m Freestyle,8,05:35.00
Female,11,800m Freestyle,8,11:29.79
Female,11,1500m Freestyle,8,22:36.25
Female,11,50m Butterfly,8,00:35.25
Female,11,100m Butterfly,8,01:20.53
Female,11,200m Butterfly,8,03:00.77
Female,11,50m Backstroke,8,00:37.65
Female,11,100m Backstroke,8,01:21.66
Female,11,200m Backstroke,8,02:56.32
Female,11,200m Individual Medley,8,02:58.26
Female,11,400m Individual Medley,8,06:18.64
Female,11,50m Freestyle,7,00:33.53
Female,11,100m Freestyle,7,01:13.63
Female,11,200m Freestyle,7,02:39.59
Female,11,400m Freestyle,7,05:39.36
Female,11,800m Freestyle,7,11:38.79
Female,11,1500m Freestyle,7,22:53.94
Female,11,50m Butterfly,7,00:35.71
Female,11,100m Butterfly,7,01:21.58
Female,11,200m Butterfly,7,03:03.13
Female,11,50m Backstroke,7,00:38.14
Female,11,100m Backstroke,7,01:22.73
Female,11,200m Backstroke,7,02:58.62
Female,11,200m Individual Medley,7,03:00.59
Female,11,400m Individual Medley,7,06:23.58
Female,11,50m Freestyle,6,00:33.96
Female,11,100m Freestyle,6,01:14.58
Female,11,200m Freestyle,6,02:41.65
Female,11,400m Freestyle,6,05:43.73
Female,11,800m Freestyle,6,11:47.79
Female,11,1500m Freestyle,6,23:11.63
Female,11,50m Butterfly,6,00:36.17
Female,11,100m Butterfly,6,01:22.64
Female,11,200m Butterfly,6,03:05.48
Female,11,50m Backstroke,6,00:38.63
Female,11,100m Backstroke,6,01:23.79
Female,11,200m Backstroke,6,03:00.92
Female,11,200m Individual Medley,6,03:02.91
Female,11,400m Individual Medley,6,06:28.52
Female,11,50m Freestyle,5,00:34.39
Female,11,100m Freestyle,5,01:15.52
Female,11,200m Freestyle,5,02:43.70
Female,11,400m Freestyle,5,05:48.10
Female,11,800m Freestyle,5,11:56.78
Female,11,1500m Freestyle,5,23:29.32
Female,11,50m Butterfly,5,00:36.63
Female,11,100m Butterfly,5,01:23.69
Female,11,200m Butterfly,5,03:07.84
Female,11,50m Backstroke,5,00:39.12
Female,11,100m Backstroke,5,01:24.86
Female,11,200m Backstroke,5,03:03.22
Female,11,200m Individual Medley,5,03:05.24
Female,11,400m Individual Medley,5,06:33.45
Female,11,50m Freestyle,4,00:34.82
Female,11,100m Freestyle,4,01:16.47
Female,11,200m Freestyle,4,02:45.76
Female,11,400m Freestyle,4,05:52.47
Female,11,800m Freestyle,4,12:05.78
Female,11,1500m Freestyle,4,23:47.01
Female,11,50m Butterfly,4,00:37.09
Female,11,100m Butterfly,4,01:24.74
Female,11,200m Butterfly,4,03:10.20
Female,11,50m Backstroke,4,00:39.62
Female,11,100m Backstroke,4,01:25.92
Female,11,200m Backstroke,4,03:05.52
Female,11,200m Individual Medley,4,03:07.56
Female,11,400m Individual Medley,4,06:38.39
Female,11,50m Freestyle,3,00:35.26
Female,11,100m Freestyle,3,01:17.42
Female,11,200m Freestyle,3,02:47.81
Female,11,400m Freestyle,3,05:56.84
Female,11,800m Freestyle,3,12:14.78
Female,11,1500m Freestyle,3,24:04.70
Female,11,50m Butterfly,3,00:37.55
Female,11,100m Butterfly,3,01:25.79
Female,11,200m Butterfly,3,03:12.56
Female,11,50m Backstroke,3,00:40.11
Female,11,100m Backstroke,3,01:26.99
Female,11,200m Backstroke,3,03:07.82
Female,11,200m Individual Medley,3,03:09.89
Female,11,400m Individual Medley,3,06:43.33
Female,11,50m Freestyle,2,00:35.69
Female,11,100m Freestyle,2,01:18.37
Female,11,200m Freestyle,2,02:49.87
Female,11,400m Freestyle,2,06:01.21
Female,11,800m Freestyle,2,12:23.78
Female,11,1500m Freestyle,2,24:22.39
Female,11,50m Butterfly,2,00:38.01
Female,11,100m Butterfly,2,01:26.84
Female,11,200m Butterfly,2,03:14.92
Female,11,50m Backstroke,2,00:40.60
